,brand,model_year,accident,price_usd,mileage_num,has_clean_title,is_sport,is_premium,is_4WD_AWD,engine_hp,engine_displacement,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,transmission_type_CVT,transmission_type_Manual,transmission_type_a/t,int_col_Black,int_col_Blue,int_col_Brown,int_col_Gray,int_col_Orange,int_col_Red,int_col_White,int_col_nan,ext_col_Black,ext_col_Blue,ext_col_Brown,ext_col_Gray,ext_col_Orange,ext_col_Red,ext_col_White,ext_col_nan
123,0.5395742319036057,0.04,0.0,0.5245274222979925,0.03229686342306743,0.0,0.0,0.0,0.0,0.5454545454545454,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2750,0.43893952287011917,0.26,0.0,0.37067946497213855,0.1664608545319832,1.0,0.0,0.0,0.0,0.30622009569377995,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2267,0.3103723043425406,0.13999999999999999,0.0,0.3091545794388617,0.2244998765127192,1.0,0.0,0.0,0.0,0.17224880382775118,0.25316455696202533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1808,0.28261552276877033,0.04,1.0,0.5326239695434853,0.02049888861447271,1.0,0.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.38903648655718026,0.12,1.0,0.45687121374294537,0.1775747098048901,1.0,0.0,1.0,0.0,0.5435406698564593,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,0.5219354488039203,0.22,1.0,0.5591312278976672,0.09792047419115832,1.0,0.0,0.0,0.0,0.2258373205741627,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1383,0.3383261833928337,0.13999999999999999,0.0,0.3157720699516384,0.4171400345764386,1.0,0.0,0.0,0.0,0.42105263157894735,0.44303797468354433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100,0.3398535284355697,0.019999999999999997,0.0,0.6680946563891617,0.005717461101506545,0.0,0.0,0.0,0.0,0.507177033492823,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3522,0.36097260924911456,0.24000000000000002,0.0,0.31446917090828497,0.39552729068905906,1.0,0.0,1.0,0.0,0.6373205741626794,0.7848101265822786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,0.23239833145494337,0.19999999999999998,0.0,0.295012765441804,0.28377377130155595,1.0,0.0,0.0,0.0,0.20861244019138755,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3698,0.3103723043425406,0.07999999999999999,0.0,0.5366993643627924,0.1722622869844406,1.0,0.0,1.0,0.0,0.4688995215311005,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3664,0.31065194990252554,0.1,0.0,0.4828717864402283,0.09169177574709805,0.0,0.0,0.0,0.0,0.2277511961722488,0.4177215189873418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3499,0.28261552276877033,0.13999999999999999,0.0,0.41566755628647556,0.20915287725364287,1.0,1.0,1.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1104,0.38903648655718026,0.12,1.0,0.44522992277787643,0.130649543097061,1.0,0.0,1.0,0.0,0.3483253588516747,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1925,0.2190421811292289,0.019999999999999997,0.0,0.6275627614800101,0.0002469745616201531,1.0,0.0,0.0,0.0,0.7023923444976077,0.43037974683544306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,0.05480274431369292,0.34,1.0,0.3022669357853347,0.22203013089651766,1.0,0.0,0.0,0.0,0.45167464114832534,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3195,0.3658339932776631,0.22,1.0,0.3064331654507526,0.02831069399851815,1.0,0.0,0.0,0.0,0.21435406698564594,0.3037974683544304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,0.1214187121273671,0.34,0.0,0.2715052428456619,0.14719683872561126,1.0,0.0,0.0,0.0,0.24880382775119617,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,0.21440992762001354,0.019999999999999997,0.0,0.6325940636991807,0.0005556927636453445,1.0,0.0,1.0,0.0,0.7023923444976077,0.43037974683544306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,0.4233338602985377,0.19999999999999998,0.0,0.3157590906341634,0.3535440849592492,1.0,0.0,0.0,1.0,0.4401913875598086,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3798,0.011619779009642173,0.19999999999999998,0.0,0.22296807948962027,0.31573474932081996,1.0,0.0,0.0,0.0,0.13014354066985648,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3085,0.5930807615838747,0.13999999999999999,1.0,0.4511509406537797,0.11632501852309213,1.0,0.0,0.0,0.0,0.5167464114832536,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,0.5916344103549331,0.07999999999999999,0.0,0.6112554228079752,0.04667819214620894,0.0,1.0,0.0,0.0,0.6220095693779905,0.379746835443038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
456,0.31065194990252554,0.04,0.0,0.5011319832949783,0.029254136823907137,0.0,0.0,0.0,0.0,0.2277511961722488,0.3670886075949367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2970,0.16828442077343464,0.07999999999999999,1.0,0.4540353159825905,0.1923931835020993,1.0,0.0,0.0,0.0,0.5550239234449761,0.7215189873417722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2958,0.5826732245782997,0.060000000000000005,0.0,0.5461641495897172,0.07878488515682885,1.0,0.0,0.0,0.0,0.6220095693779905,0.7215189873417722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2829,0.5292803110424025,0.04,0.0,0.6776320713045723,0.03954803655223512,1.0,0.0,0.0,0.0,0.2258373205741627,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381,0.5930807615838747,0.18,0.0,0.3659262461534234,0.2851321313904668,1.0,0.0,0.0,0.0,0.3253588516746412,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3732,0.3103723043425406,0.18,1.0,0.4540353159825905,0.27636453445295134,1.0,0.0,0.0,0.0,0.4593301435406698,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2300,0.43160368202796384,0.060000000000000005,0.0,0.636330220435622,0.03247715485305014,0.0,0.0,0.0,0.0,0.507177033492823,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2452,0.1214187121273671,0.13999999999999999,0.0,0.35075347251215905,0.15040750802667327,1.0,0.0,0.0,0.0,0.15311004784688995,0.17721518987341772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1011,0.3103723043425406,0.24000000000000002,0.0,0.1367875773939229,0.4597876018770067,1.0,0.0,0.0,0.0,0.3253588516746412,0.379746835443038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,0.5826732245782997,0.060000000000000005,0.0,0.6422446834232967,0.0372511731291677,1.0,0.0,0.0,0.0,1.0,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,0.8732931006614404,0.18,0.0,0.5911840400268529,0.10718695974314646,1.0,0.0,0.0,0.0,0.5358851674641149,0.43037974683544306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0.3103723043425406,0.1,0.0,0.5075086892646574,0.1664608545319832,1.0,0.0,1.0,0.0,0.5837320574162679,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1698,0.21633868821094637,0.1,0.0,0.45687121374294537,0.10718695974314646,1.0,0.0,0.0,0.0,0.3444976076555024,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1615,0.6235657820299618,0.019999999999999997,0.0,0.9623571885880706,0.0036058285996542357,1.0,0.0,0.0,0.0,0.9435406698564592,0.8481012658227849,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3786,0.3383261833928337,0.04,0.0,0.5289951417744914,0.050822425290195115,1.0,0.0,0.0,0.0,0.4401913875598086,0.2911392405063291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2354,0.46892794214417766,0.13999999999999999,1.0,0.43353484734845127,0.09138058779945667,1.0,0.0,0.0,0.0,0.507177033492823,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3738,0.38796180642667366,0.04,0.0,0.6403593483747749,0.004717214126944925,1.0,0.0,0.0,0.0,0.8038277511961722,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3130,0.26633753952862804,0.07999999999999999,1.0,0.5048209921459037,0.15245739688812052,0.0,0.0,1.0,0.0,0.4114832535885168,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3036,0.1419789092579702,0.4,1.0,0.3668780747824476,0.08214867868609534,1.0,0.0,0.0,0.0,0.20669856459330146,0.2278481012658228,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2214,0.4233338602985377,0.13999999999999999,0.0,0.5289951417744914,0.15231662138799704,1.0,0.0,0.0,0.0,0.9511961722488038,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
846,0.843417085740259,0.28,0.0,0.44880740634435434,0.15471227463571252,1.0,0.0,0.0,0.0,0.631578947368421,0.6075949367088608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
542,0.08326786685269916,0.12,1.0,0.32826389323753924,0.1391701654729563,1.0,0.0,0.0,0.0,0.14736842105263157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.25757459581161246,0.04,0.0,0.467734571974302,0.0901506544825883,1.0,0.0,1.0,0.0,0.2277511961722488,0.20253164556962028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,0.23580340276932255,0.1,0.0,0.4376626638442691,0.29987898246480615,1.0,0.0,0.0,0.0,0.39234449760765544,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1589,0.3184098860990714,0.1,0.0,0.49225789224536887,0.23351444801185478,1.0,0.0,0.0,0.0,0.39234449760765544,0.4683544303797469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1197,0.5292803110424025,0.060000000000000005,0.0,0.6114805534156798,0.03346505309953075,1.0,0.0,0.0,0.0,0.8287081339712918,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.5794244594310589,0.04,0.0,0.6255049852580008,0.031859718448999756,1.0,0.0,0.0,0.0,0.6870813397129186,0.379746835443038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2679,0.5794244594310589,0.26,1.0,0.5095790646378664,0.11681896764633243,1.0,0.0,0.0,0.0,0.8574162679425837,0.7974683544303798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1771,0.7259045558966255,0.24000000000000002,0.0,0.5326203794196196,0.19508273647814275,1.0,0.0,0.0,0.0,0.9511961722488038,0.759493670886076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2257,0.3658339932776631,0.18,0.0,0.4120314703008108,0.3524129414670289,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1834,0.5292803110424025,0.1,0.0,0.4511393035767579,0.18849592491973327,0.0,0.0,0.0,0.0,0.5454545454545454,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,0.46892794214417766,0.22,0.0,0.3880344588186202,0.22203013089651766,1.0,0.0,0.0,1.0,0.4401913875598086,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3681,0.42609190585593115,0.07999999999999999,0.0,0.4811612576500346,0.057394418374907386,0.0,0.0,0.0,0.0,0.4019138755980861,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3367,0.1402935659732769,0.24000000000000002,0.0,0.2875707825197902,0.16275623610768092,1.0,0.0,0.0,0.0,0.2124401913875598,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1049,0.3491101847518685,0.13999999999999999,1.0,0.505404158043453,0.15218572487033835,0.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2830,0.5100271724848939,0.26,1.0,0.30085501543327453,0.22943936774512225,1.0,0.0,0.0,0.0,0.507177033492823,0.5949367088607596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3988,0.07902424940734232,0.34,0.0,0.20519229664276195,0.29612249938256363,1.0,0.0,0.0,0.0,0.3253588516746412,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
899,0.5219354488039203,0.22,1.0,0.34974835472743515,0.23067424055322303,1.0,0.0,0.0,0.0,0.5588516746411483,0.5822784810126582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,0.3103723043425406,0.1,0.0,0.5372102349196597,0.1264509755495184,1.0,0.0,1.0,0.0,0.4688995215311005,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1619,0.2798102677786618,0.060000000000000005,0.0,0.5109276446723485,0.014025685354408495,0.0,1.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
237,0.46892794214417766,0.16,1.0,0.4828814285897596,0.17407261052111633,1.0,0.0,0.0,0.0,0.4401913875598086,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,0.35656000760268025,0.12,1.0,0.5560504349840756,0.03309459125710052,1.0,0.0,0.0,0.0,1.0,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,0.3184098860990714,0.060000000000000005,0.0,0.5053915019311839,0.19018770066683133,0.0,0.0,0.0,0.0,0.4688995215311005,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,0.5219354488039203,0.62,0.0,0.3432580623223158,0.2639738206964683,1.0,0.0,0.0,0.0,0.5454545454545454,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2606,0.35245631376996567,0.13999999999999999,0.0,0.5112172670322974,0.18745369226969621,1.0,0.0,0.0,0.0,0.4114832535885168,0.6075949367088608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2727,0.35245631376996567,0.04,0.0,0.5974111350776394,0.05260558162509262,1.0,0.0,0.0,0.0,0.39617224880382773,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,0.23002379484919988,0.5399999999999999,0.0,0.43593960829849365,0.525808841689306,1.0,0.0,0.0,0.0,0.27177033492822966,0.569620253164557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2296,0.21440992762001354,0.18,0.0,0.4390935563634668,0.24425784144233145,1.0,0.0,0.0,0.0,0.4593301435406698,0.5822784810126582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1843,0.3823548690805296,0.04,0.0,0.6191766620732866,0.02353173623116819,1.0,0.0,0.0,0.0,0.7157894736842105,0.3670886075949367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252,0.25626819807659373,0.26,0.0,0.25363507644927585,0.20663126697950113,1.0,0.0,0.0,0.0,0.369377990430622,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,0.36097260924911456,0.060000000000000005,0.0,0.668255433922978,0.010866880711286737,0.0,1.0,0.0,0.0,0.6698564593301435,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3196,0.6435068829522157,0.04,0.0,0.6306031246330692,0.018276117559891333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1951,0.2798102677786618,0.18,1.0,0.22518055063558529,0.2689552976043468,1.0,0.0,0.0,0.0,0.16842105263157894,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1546,0.3491101847518685,0.12,0.0,0.4963130887490723,0.13558903432946406,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.5219354488039203,0.12,0.0,0.4467357419477478,0.10228451469498642,1.0,0.0,0.0,0.0,0.5454545454545454,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,0.7411825271564263,0.32,0.0,0.6255049852580008,0.019412200543344034,1.0,0.0,0.0,0.0,0.922488038277512,0.759493670886076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1872,0.46892794214417766,0.18,1.0,0.3884230606911103,0.13311928871326253,1.0,0.0,0.0,0.0,0.3253588516746412,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,0.36679645846244036,0.38,0.0,0.21608081072692786,0.3208199555445789,1.0,0.0,0.0,0.0,0.430622009569378,0.6708860759493671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
